0.105921982,0.983508786,0.601054308,0
0.815777249,0.155552909,0.453417705,0
0.89129862,0.156127221,0.746229213,0
0.696116347,0.094846415,0.958853948,1
0.677597668,0.45407511,0.274586992,0
0.469950368,0.819714256,0.9691438,0
0.871802388,0.051717748,0.726223575,1
0.100361195,0.818974205,0.747892167,0
0.226446635,0.461375222,0.930777552,1
0.945112927,0.027537064,0.746955477,0
0.500539092,0.096550588,0.14434815,0
0.818786707,0.214789345,0.833809974,0
0.826420383,0.298152031,0.158859069,0
0.461379224,0.11961097,0.510600465,0
0.567032845,0.370988813,0.934189931,1
0.882244174,0.880014302,0.060448145,0
0.807105322,0.661013278,0.285555466,0
0.292973525,0.885542253,0.544362881,0
0.985790734,0.945846302,0.947236863,0
0.2492752,0.796711176,0.707956898,0
0.718149902,0.903057957,0.425158571,0
0.961193161,0.238094923,0.453201648,0
0.54993044,0.454730103,0.726148932,1
0.86438488,0.798948218,0.349787429,0
0.330715006,0.505270319,0.16459314,0
0.669618619,0.517712061,0.554417552,0
0.51923374,0.202031705,0.345945662,1
0.478369156,0.875326662,0.412452134,0
0.521824223,0.434196043,0.310211549,0
0.851929894,0.049098895,0.889867335,0
0.717157423,0.827040038,0.384221511,0
0.771474354,0.359330589,0.603148327,0
0.305710546,0.471546163,0.346175386,1
0.643278519,0.067767189,0.60274255,1
0.001782618,0.262570563,0.320772198,1
0.93450683,0.173366889,0.165552657,0
0.940872458,0.09511117,0.408585336,0
0.581983018,0.447721389,0.413519793,0
0.572732017,0.839865045,0.979214346,0
0.721772898,0.721458171,0.521111657,0
0.927289912,0.198464438,0.03204934,0
0.53304909,0.267718941,0.746467807,0
0.519184888,0.93957954,0.708280145,0
0.529623222,0.721379819,0.528985931,0
0.780368531,0.362922201,0.782140449,1
0.262161507,0.393705681,0.96589627,1
0.852887161,0.606091728,0.926635978,0
0.768820006,0.099045641,0.420156528,0
0.919004875,0.650251908,0.230939381,0
0.007033306,0.237399536,0.362101286,1
0.407224593,0.271371188,0.088400465,1
0.472051733,0.080620479,0.539012826,1
0.519232227,0.934327999,0.890667913,0
0.947078855,0.275123194,0.338521038,0
0.941424546,0.934366304,0.608523985,0
0.043419182,0.279108643,0.776845237,1
0.174598811,0.718288965,0.48838769,0
0.486866427,0.916753416,0.471688123,0
0.437970957,0.279182263,0.447868544,1
0.443751327,0.018358665,0.959253569,1
0.069857959,0.625971212,0.897120024,1
0.491833368,0.850856194,0.196368159,0
0.412205815,0.758975317,0.911706819,0
0.092101607,0.426462295,0.21028241,1
0.750466548,0.360947915,0.642530005,0
0.962382358,0.044153455,0.177857067,0
0.404867195,0.309885574,0.357756815,0
0.822746197,0.196044235,0.262239027,0
0.573333351,0.802681493,0.95631683,0
0.45037926,0.427230776,0.519412524,1
0.161018749,0.286417048,0.425938875,1
0.387634669,0.005874465,0.908156464,1
0.408485083,0.069376836,0.074287036,1
0.817989916,0.789439575,0.780005688,0
0.120685723,0.320841435,0.656357781,1
0.057724496,0.745050695,0.953457411,0
0.961631506,0.203609928,0.87079633,0
0.649753559,0.164036927,0.982519648,1
0.183829363,0.025016913,0.90600931,1
0.711564883,0.13353851,0.551507721,0
0.277938387,0.605341857,0.930140036,0
0.862484341,0.681701607,0.935882907,0
0.545966137,0.890624236,0.345429479,0
0.57296966,0.504820368,0.197499547,0
0.121296328,0.305578433,0.99054233,1
0.338271164,0.485845901,0.00803497,0
0.122176154,0.030207373,0.429092416,1
0.175429458,0.245382746,0.692140585,1
0.290755442,0.58266386,0.021800663,0
0.93880214,0.358029645,0.122697154,0
0.438394037,0.890001052,0.598870109,0
0.694992508,0.197256396,0.402245681,0
0.813993737,0.59487233,0.444932284,0
0.161515557,0.503801571,0.036145947,0
0.228438754,0.081568321,0.479460111,0
0.058919163,0.63986395,0.271924892,1
0.851270434,0.559474519,0.556354854,1
0.268778543,0.8769516,0.631590089,0
0.555672641,0.616298274,0.437912494,0
0.05171964,0.900386818,0.448360902,0
0.049001921,0.32603116,0.726675627,1
0.670191124,0.122509596,0.959703944,1
0.404689261,0.110141885,0.955928314,1
0.397647276,0.213746376,0.559933451,1
0.725285861,0.870134503,0.510729916,1
0.059840206,0.911351212,0.404644347,0
0.053980549,0.779696934,0.755029831,0
0.695513473,0.869996594,0.635892296,0
0.362975836,0.517065441,0.295494145,0
0.608071713,0.120525788,0.669637694,1
0.43872358,0.015809211,0.83556628,1
0.35240732,0.567708255,0.207068707,0
0.376952469,0.459619703,0.353633203,1
0.866178658,0.046351153,0.19453883,0
0.304115214,0.036728011,0.961392879,1
0.847239886,0.03678802,0.139911875,0
0.437609692,0.072140556,0.239664474,1
0.866053461,0.951426114,0.246535714,0
0.499226163,0.054732427,0.929933001,1
0.833842924,0.606467186,0.390986812,0
0.943330981,0.483855326,0.916037498,0
0.756920844,0.661337423,0.786597684,1
0.894371861,0.791262775,0.597994732,0
0.648524188,0.376868225,0.836781615,0
0.684395212,0.034864763,0.117832053,1
0.719194512,0.314138249,0.517852449,1
0.35923053,0.235416939,0.842679049,1
0.642372353,0.805100321,0.135826452,0
0.717509567,0.407813307,0.535035172,0
0.497138895,0.473898217,0.381628583,0
0.106624334,0.723659477,0.781665925,0
0.641198035,0.820090269,0.771787603,0
0.838978714,0.051824921,0.911595802,0
0.789644001,0.687688649,0.480038398,0
0.693159007,0.639789109,0.880149668,1
0.513777935,0.447820709,0.851757093,0
0.410844419,0.773958537,0.135893387,0
0.693981663,0.768691175,0.688041847,0
0.637083847,0.975278119,0.358179019,0
0.870503299,0.421650482,0.296323388,0
0.242404492,0.176384176,0.541756937,1
0.096505264,0.011480738,0.45647523,1
0.137165711,0.281600808,0.275732303,1
0.933658649,0.379450894,0.938667858,0
0.582228487,0.718592541,0.674375954,0
0.201751707,0.615639762,0.813797496,0
0.786706415,0.09087861,0.105552969,1
0.528889666,0.173640927,0.998683225,1
0.338740741,0.15753777,0.646422395,1
0.567144762,0.530590083,0.827145533,0
0.616540478,0.030197567,0.66892158,1
0.401943576,0.132977748,0.946370616,1
0.459972927,0.691560794,0.340411262,0
0.014172016,0.01630757,0.689157876,1
0.770533101,0.725851833,0.267344602,0
0.921585962,0.080867101,0.996412468,0
0.989639333,0.345014158,0.278306513,0
0.489958264,0.496221039,0.726406677,1
0.725189093,0.260186765,0.326421314,0
0.989801432,0.717461647,0.270412649,1
0.937358818,0.677768051,0.120550484,0
0.399919076,0.887980293,0.480406522,0
0.185262541,0.738595123,0.104441935,0
0.242709595,0.967175682,0.944987521,0
0.496960814,0.295212253,0.862361353,1
0.590051334,0.937833668,0.258504684,1
0.694477441,0.241499725,0.1114834,0
0.535349709,0.861231401,0.697805757,0
0.796924741,0.533837989,0.730059294,0
0.160194454,0.1128298,0.28103253,1
0.035812681,0.630490243,0.029330184,0
0.203370313,0.91140999,0.245243036,0
0.733133441,0.086190879,0.151290843,1
0.701882798,0.082534744,0.526940316,1
0.70721662,0.855159784,0.690371642,0
0.674676527,0.113962985,0.291694084,1
0.212459449,0.834766504,0.56098277,0
0.602742153,0.543413191,0.285563309,0
0.050058508,0.346493599,0.231100347,0
0.947441769,0.242515582,0.408001398,0
0.505913928,0.240738938,0.037690406,1
0.401663108,0.209862876,0.114898584,1
0.001802746,0.009048331,0.920894032,1
0.095299497,0.909587251,0.126994534,0
0.288834296,0.876243774,0.144797071,0
0.135793624,0.855005416,0.663860213,0
0.309326879,0.22738614,0.51364062,1
0.931122924,0.642927179,0.34967731,1
0.231688337,0.017239666,0.915121874,1
0.44325564,0.777436728,0.589417049,0
0.36863885,0.139352889,0.79037632,1
0.937052311,0.485813653,0.250341681,0
0.830872227,0.198889106,0.698399805,0
0.289777889,0.490432147,0.460144771,0
0.488364155,0.396115242,0.351311403,0
0.524889533,0.126595003,0.555826603,0
0.155282631,0.65773803,0.839019506,0
0.416482265,0.552683972,0.128141496,0
0.266427664,0.406863373,0.661306795,0
0.143610761,0.446950207,0.948223794,0
0.681927086,0.188268489,0.613275398,0
0.470414961,0.630655051,0.041550411,1
0.234147737,0.073201113,0.917556195,1
0.022953435,0.468863228,0.552406631,1
0.738821675,0.978804904,0.011600479,0
0.716054686,0.222414596,0.492546357,0
0.881690032,0.648294186,0.944026644,1
0.793375138,0.732854514,0.957386843,0
0.840889446,0.961674648,0.256878329,0
0.838878036,0.162059687,0.914254886,0
0.416901668,0.247010977,0.060937346,1
0.516383037,0.064952479,0.974870423,0
0.444318595,0.459802205,0.107410467,0
0.671568053,0.535321874,0.283963922,0
0.016994905,0.804090379,0.644577942,1
0.003485367,0.836908151,0.648142054,1
0.152940586,0.879678056,0.181194678,0
0.398323412,0.992611517,0.113159749,0
0.159384536,0.773048028,0.893465486,0
0.699838876,0.195638617,0.716265115,1
0.956403832,0.716400415,0.668865063,0
0.545907354,0.460068493,0.731755893,0
0.727124672,0.429776077,0.534141293,0
0.914571366,0.282179156,0.449331691,0
0.675848416,0.614714634,0.781204005,0
0.645096514,0.789533441,0.85410042,1
0.69259836,0.346071889,0.80986457,0
0.140404324,0.26499472,0.17295547,1
0.930785101,0.951708654,0.232160094,0
0.059167829,0.112147286,0.163068272,1
0.121554678,0.000191709,0.952086882,1
0.51588755,0.628521655,0.867746953,0
0.846860272,0.771330841,0.610306975,0
0.014248619,0.282796001,0.708887891,1
0.195621511,0.875182039,0.387049863,0
0.838194664,0.763379028,0.485120683,0
0.614039965,0.651762865,0.992769868,0
0.139550831,0.315846285,0.803727104,1
0.723631897,0.036762663,0.491056604,1
0.671944978,0.638884791,0.380903638,0
0.319764581,0.586540357,0.944239899,0
0.815898944,0.685369907,0.237668966,0
0.857469131,0.596168795,0.703274372,0
0.053970155,0.4843772,0.893590241,1
0.156711822,0.431779037,0.686946116,1
0.739982186,0.62651897,0.647387336,0
0.212750996,0.6285485,0.016480207,0
0.651499438,0.685418569,0.253408105,0
0.802437944,0.239290003,0.786035032,0
0.417068827,0.539001197,0.771024106,0
0.445285687,0.78336431,0.182605565,0
0.369212928,0.898765101,0.902260301,0
0.138729502,0.550677587,0.955468752,0
0.79103644,0.440361405,0.818318027,0
0.285566644,0.67632959,0.644765894,0
0.747998518,0.017094425,0.939839805,1
0.406247819,0.767018822,0.328044335,1
0.078759792,0.392823751,0.893287977,1
0.681553762,0.161989235,0.102495709,0
0.775294768,0.551773405,0.845624679,0
0.740852748,0.190796558,0.757669929,0
0.685778536,0.463768265,0.127760162,1
0.746048079,0.166872525,0.447041451,0
0.209099297,0.150824754,0.196717197,1
0.918743781,0.526199447,0.925161713,0
0.103200652,0.162463563,0.128706934,0
0.716458787,0.088149772,0.401420472,0
0.267124437,0.912850015,0.71623953,0
0.129756377,0.14752345,0.431825344,1
0.110854459,0.303466297,0.399191367,0
0.780561632,0.980127258,0.756066922,0
0.667330462,0.377145265,0.327699098,0
0.027831359,0.542140052,0.892889619,0
0.788515013,0.805745473,0.374839519,0
0.93733753,0.240548176,0.395402663,1
0.935854344,0.256547301,0.705803484,0
0.977153042,0.089181938,0.738523881,0
0.551347241,0.272701044,0.600731084,0
0.686794797,0.14701116,0.030928555,0
0.580594131,0.199219803,0.129637305,0
0.864323078,0.966689265,0.922364399,0
0.121783813,0.079098381,0.765632302,1
0.278743764,0.970539794,0.449523863,0
0.919583078,0.904458835,0.855530052,1
0.603653283,0.034463339,0.686789399,0
0.402726215,0.684225147,0.885252499,0
0.107643422,0.111880591,0.284993777,1
0.853362536,0.440870397,0.099753859,0
0.283324712,0.209757847,0.598670472,1
0.170422072,0.614857997,0.879281673,1
0.089151301,0.572916003,0.557746831,1
0.77998233,0.494210611,0.497832059,0
0.029871257,0.147447116,0.123532398,1
0.324292405,0.922126697,0.289691708,0
0.072494315,0.401113427,0.095937886,1
0.813093121,0.772552792,0.294069799,0
0.081779851,0.123337625,0.425925453,1
0.752869337,0.37287002,0.529476409,0
0.469862574,0.578860685,0.160886099,0
0.92317301,0.881539696,0.80139007,1
0.22408984,0.373749181,0.965547189,1
0.261395877,0.448781929,0.093927313,1
0.867608815,0.176158583,0.2053398,0
0.066094825,0.511431722,0.905938092,1
0.840157599,0.897214672,0.894938878,0
0.186635506,0.686580071,0.798614837,0
0.831556832,0.725464273,0.377087564,1
0.579658372,0.80396243,0.704473089,1
0.064706773,0.832886057,0.571409398,0
0.45231114,0.61093892,0.678873899,0
0.946180429,0.435916563,0.666427212,0
0.448830673,0.751143296,0.153048254,0
0.29002437,0.079217195,0.482451899,1
0.720656,0.622913708,0.483612233,0
0.211284801,0.533653555,0.132033894,0
0.597133928,0.561991799,0.840323513,0
0.981689837,0.241978695,0.089425288,0
0.716568195,0.660224516,0.15931427,0
0.745826402,0.142582548,0.423451607,0
0.326715665,0.170281968,0.426577582,1
0.039370086,0.351716685,0.042610644,1
0.661769101,0.22855197,0.732553742,0
0.659546945,0.417476526,0.45977994,0
0.882664689,0.685670312,0.717668226,0
0.905645957,0.976003769,0.670243844,0
0.396971326,0.80055605,0.095124672,0
0.406808999,0.274332711,0.097126133,1
0.873163058,0.258372998,0.862068367,0
0.136251505,0.381949277,0.840069109,1
0.203531037,0.424571897,0.348699332,1
0.741963654,0.960091885,0.494126451,0
0.75799358,0.865862952,0.425969506,0
0.038080679,0.665162888,0.2097086,1
0.496458422,0.312050798,0.205118221,0
0.979618862,0.752004675,0.610389064,0
0.683983498,0.176456422,0.546322414,0
0.32064574,0.225907139,0.483997545,1
0.555000628,0.848729113,0.034588587,0
0.905173896,0.422600221,0.392202411,0
0.761964778,0.332633174,0.482529035,0
0.057750862,0.500900563,0.780529449,1
0.813390307,0.885947662,0.225874877,0
0.773498345,0.35414363,0.118487444,0
0.150958507,0.047949492,0.467795605,1
0.900553656,0.38698456,0.250403051,0
0.152412133,0.824877744,0.734565037,0
0.128197527,0.70214865,0.618746022,0
0.548188237,0.360051616,0.131371394,0
0.699964582,0.652271011,0.120908266,0
0.235759563,0.229640612,0.865817214,1
0.030346337,0.117741551,0.505791978,1
0.428459094,0.141682325,0.057730092,1
0.994198902,0.72763954,0.724113773,1
0.515234617,0.861981977,0.216701542,0
0.923212967,0.82120442,0.677678037,0
0.484463653,0.666835049,0.440352449,0
0.185796196,0.402548627,0.482761598,1
0.804779766,0.774878715,0.208392947,0
0.108624151,0.323633618,0.476158598,1
0.582419278,0.173150872,0.75333288,1
0.404835218,0.995423769,0.359232577,0
0.679191415,0.652432342,0.110822955,0
0.358886034,0.620587901,0.503545026,0
0.361818947,0.168403381,0.921691467,1
0.736818162,0.787108971,0.787276424,0
0.701804371,0.931469834,0.916515239,0
0.832124753,0.988524522,0.002067475,0
0.609727013,0.806290297,0.439234431,0
0.637519906,0.756615767,0.439942933,0
0.105846029,0.451458056,0.78603187,1
0.360134463,0.631335823,0.319662142,0
0.266871371,0.813246754,0.126151556,0
0.387897627,0.654614564,0.407700519,0
0.951392717,0.792422275,0.178446792,0
0.596972944,0.824358709,0.599285395,1
0.457959651,0.387483,0.896424106,0
0.529124502,0.031972935,0.024811562,1
0.527059544,0.973291771,0.716358316,0
0.083976859,0.126270846,0.833650379,1
0.160225018,0.107426178,0.727838798,1
0.508321928,0.185894559,0.983493941,1
0.36329807,0.49355978,0.524129992,0
0.237343701,0.885514129,0.56759117,0
0.961989593,0.989285184,0.498916505,0
0.644070713,0.89875481,0.781352057,0
0.336038612,0.538687851,0.338531152,0
0.68971634,0.095727976,0.172938926,1
0.036784308,0.400534775,0.026466718,1
0.854851264,0.981848875,0.476133219,0
0.06273423,0.578854228,0.414203231,1
0.526033342,0.600231925,0.980772367,0
0.74351876,0.97585473,0.360000493,0
0.986817309,0.760817475,0.154992975,0
0.88452522,0.151813161,0.855452176,0
0.30550543,0.352281837,0.964870598,1
0.720566598,0.06055778,0.552263987,1
0.615466113,0.880342273,0.202975207,0
0.876094585,0.710849589,0.880978355,0
0.531258066,0.581298446,0.817055027,0
0.593749294,0.537777811,0.928396194,0
0.701002017,0.898659458,0.078510308,0
0.38520751,0.468346405,0.983703587,0
0.448726835,0.151732745,0.433175027,1
0.366957964,0.324344582,0.552530902,1
0.754431495,0.680305802,0.825880591,0
0.852704867,0.899238305,0.462364945,0
0.864437038,0.523773344,0.202832466,1
0.676006482,0.965225959,0.682375392,0
0.261814583,0.282625465,0.401802122,1
0.054449749,0.248726828,0.281476289,1
0.579156965,0.61606133,0.325151872,0
0.610171839,0.852206887,0.586136923,1
0.040501751,0.933230503,0.235582246,0
0.309637698,0.09659967,0.232478546,1
0.135477759,0.633092058,0.288457362,1
0.046977511,0.849265088,0.058612762,0
0.223650572,0.482043878,0.421648128,1
0.657384391,0.863690255,0.423644943,0
0.856764561,0.861671715,0.886476909,0
0.000604265,0.85978002,0.234393491,0
0.430818716,0.919284355,0.95310637,0
0.986198272,0.531991329,0.883432919,0
0.683880392,0.378140426,0.79226603,0
0.49989088,0.914570919,0.084666403,1
0.859813732,0.812502083,0.304109903,0
0.740459469,0.73481979,0.616219065,0
0.535382902,0.074920985,0.980232469,1
0.929974003,0.132897178,0.069257278,0
0.990764408,0.847174754,0.06674873,0
0.189057676,0.515118432,0.561602658,1
0.872555517,0.936277648,0.73464283,0
0.581115622,0.790788938,0.361717369,1
0.023991309,0.64896606,0.826442809,1
0.552139958,0.257150308,0.262431566,0
0.753226194,0.831127551,0.789844791,1
0.63599809,0.260070159,0.491943003,0
0.258774414,0.207777003,0.845514209,1
0.197280328,0.655473996,0.502357049,0
0.921197713,0.485831339,0.337550406,0
0.825084602,0.732547624,0.064643267,0
0.275546684,0.081195021,0.717983317,0
0.961596549,0.752540616,0.004010199,0
0.778489746,0.726951494,0.358883081,1
0.119482855,0.038686832,0.873165461,1
0.910636114,0.073189286,0.001377966,0
0.676382296,0.488443366,0.440227653,0
0.411837874,0.512892264,0.487701407,0
0.787380482,0.090239682,0.490428859,0
0.740284973,0.808557685,0.951411464,1
0.588947607,0.352837893,0.368142503,0
0.03556348,0.892802658,0.503753253,0
0.887826276,0.228695845,0.587245779,0
0.742542988,0.960574559,0.134521635,1
0.427486687,0.399159749,0.302007684,0
0.226198862,0.523240278,0.553431231,1
0.336650169,0.222759946,0.393457122,1
0.329275078,0.359069189,0.624241877,1
0.857882311,0.405169,0.451046359,0
0.472214138,0.158660842,0.385510786,1
0.366897018,0.634328351,0.036974853,0
0.377339548,0.679110252,0.163905816,0
0.465571339,0.472138629,0.810820151,0
0.768586592,0.000115786,0.706026333,1
0.889149324,0.52318365,0.899620663,0
0.80534745,0.377092679,0.581206632,0
0.771487501,0.024707319,0.363085566,1
0.032080673,0.582294609,0.247655171,1
0.59387467,0.900188931,0.614814809,1
0.699230508,0.345295632,0.544093277,0
0.183492298,0.478817734,0.345313782,1
0.891897512,0.111306813,0.224423108,1
0.83705871,0.30565277,0.184353592,0
0.773876972,0.845887954,0.653791189,0
0.897786511,0.803995247,0.547385017,0
0.17063149,0.693998235,0.514135088,0
0.416579842,0.403731538,0.738285677,0
0.844636846,0.484940156,0.777347655,0
0.215558692,0.641490483,0.708699055,0
0.976520808,0.553060275,0.561153623,0
0.333466965,0.469049787,0.341650861,0
0.980992384,0.710130087,0.341009054,0
0.328760893,0.407782315,0.565953517,0
0.492857255,0.184239657,0.599799276,1
0.884590344,0.217614211,0.634514376,0
0.616714216,0.847007209,0.162840998,0
0.563888852,0.082392083,0.363468865,1
0.112491198,0.022002258,0.212622122,1
0.850915242,0.115843217,0.951076494,0
0.325554261,0.424835025,0.919781171,1
0.249580905,0.853803354,0.522554153,0
0.702719964,0.844150326,0.411481369,0
0.81763822,0.299145478,0.427001549,0
0.449520761,0.22583671,0.873457718,1
0.595256517,0.981918736,0.187702155,0
0.305654252,0.126787532,0.674215008,1
0.529494998,0.662440058,0.77952976,0
0.735555191,0.489228567,0.356650403,0
0.219775476,0.6861467,0.960037708,0
0.132594257,0.375476957,0.612189869,1
0.683507111,0.843724459,0.302848874,0
0.525610649,0.230533876,0.318067741,0
0.653628314,0.425710255,0.89672354,0
0.066178315,0.090157923,0.962168168,1
0.273285011,0.425012408,0.82323601,1
0.520368248,0.025938745,0.996935702,1
0.328444209,0.007926953,0.832790655,1
0.169233875,0.21315517,0.284515671,1
0.90596063,0.109804107,0.105338946,0
0.347110374,0.54924232,0.336659823,0
0.264897973,0.726316288,0.960366786,0
0.64618446,0.353544976,0.359671842,0
0.839019316,0.211967305,0.509596964,0
0.992272061,0.935745977,0.825564202,0
0.038272154,0.434542721,0.011835013,1
0.908984196,0.742687939,0.662239992,0
0.556826931,0.990459944,0.608207218,1
0.975400743,0.837512346,0.077496701,0
0.235882756,0.644745818,0.124171616,0
0.567832807,0.1710285,0.184443925,1
0.791637128,0.088423381,0.337919984,0
0.048581774,0.0946016,0.137775054,1
0.780660008,0.472781341,0.729539461,0
0.360815902,0.260151533,0.098594204,1
0.063053732,0.16288221,0.98233201,1
0.287965163,0.90579336,0.433781452,0
0.368131602,0.4325714,0.514071316,0
0.929316654,0.478022056,0.485681495,0
0.174850839,0.212342022,0.53828384,1
0.025466433,0.471050365,0.7131657,1
0.204534843,0.618361524,0.41472045,0
0.46973673,0.702160445,0.411593198,0
0.079715856,0.806254289,0.565073529,0
0.95437311,0.398505921,0.657458698,0
0.020249201,0.94369871,0.770171317,0
0.288399566,0.733138845,0.65824178,0
0.061814903,0.465580007,0.474276765,1
0.469770453,0.912000548,0.06572461,0
0.416996919,0.591623446,0.50867006,0
0.155276784,0.570577092,0.182481755,1
0.044552115,0.617809638,0.984101874,1
0.403163514,0.642629972,0.231768934,1
0.358637087,0.2436812,0.716204373,1
0.706622882,0.067354492,0.008923423,1
0.812487604,0.522675451,0.504408753,0
0.532420338,0.696133045,0.039855337,1
0.580739207,0.607264866,0.08051395,0
0.452673962,0.598828745,0.493761492,0
0.137621669,0.20577484,0.973449293,0
0.843468759,0.796931669,0.263632445,1
0.836561045,0.165748354,0.722429181,0
0.786934339,0.926070603,0.32670743,0
0.869129859,0.012702352,0.849546493,0
0.460370132,0.763018059,0.934350293,0
0.856923259,0.389827684,0.389176306,0
0.703371021,0.539518147,0.966187804,0
0.42113384,0.86588032,0.850983777,0
0.411729118,0.857575125,0.556474693,0
0.235927416,0.123927686,0.168108248,1
0.258656343,0.459849808,0.493397082,1
0.270088054,0.536156883,0.691035351,1
0.157453458,0.809733206,0.473150136,0
0.896718925,0.808740068,0.955249541,0
0.571598689,0.011675226,0.801215364,1
0.830305687,0.279868155,0.598016388,0
0.743584984,0.465418684,0.143014033,0
0.493486172,0.205525599,0.250575118,1
0.851011308,0.213560141,0.126927601,0
0.754026501,0.49809693,0.244648474,0
0.996667936,0.198512625,0.293195526,0
0.895020348,0.510518851,0.220847813,0
0.461012871,0.619047309,0.847650137,0
0.425204208,0.797027623,0.800760459,0
0.715381336,0.822239555,0.393891795,0
0.514299081,0.11391513,0.821473075,1
0.854021855,0.166862628,0.170602041,0
0.363086154,0.014982885,0.919272012,1
0.996605874,0.83783457,0.189528177,0
0.622798018,0.776176962,0.48110911,0
0.672186238,0.543468717,0.493348435,0
0.896732284,0.671769807,0.373510711,0
0.76637755,0.350786574,0.873114287,0
0.251484629,0.929856014,0.960352276,0
0.892177012,0.911521477,0.233874463,1
0.833932883,0.537533402,0.877384527,0
0.124948164,0.887024836,0.150389996,1
0.851883204,0.021506131,0.47016077,0
0.377127154,0.531667765,0.434888245,0
0.746125466,0.945225407,0.989319122,0
0.095296907,0.033605628,0.887151656,1
0.499166455,0.897463297,0.617088657,0
0.029844238,0.694091788,0.351157417,1
0.787950533,0.314785957,0.367240363,0
0.859165705,0.294467448,0.221934048,0
0.176463938,0.897638788,0.780989644,0
0.191180741,0.621101559,0.096434233,0
0.828849667,0.556959111,0.490803608,0
0.128310801,0.629259603,0.166451194,1
0.108728312,0.526036479,0.870422147,1
0.392040776,0.219847926,0.653322974,1
0.800788419,0.400923443,0.090179213,0
0.22181534,0.802164273,0.470484455,0
0.420739282,0.824657245,0.183330607,0
0.795183363,0.102698181,0.658918502,1
0.066806809,0.774170094,0.248847127,0
0.976051033,0.202190061,0.330563781,1
0.695171169,0.222938489,0.159469825,0
0.015265118,0.495209902,0.244918538,1
0.841255282,0.572310181,0.607329055,0
0.314393212,0.145592686,0.7564078,1
0.599515446,0.020132589,0.887698244,1
0.702657942,0.085410785,0.316323752,1
0.09194656,0.113107323,0.469808359,1
0.137950785,0.606588305,0.718227815,1
0.349718579,0.445542346,0.249442136,1
0.645457955,0.5903374,0.346961746,0
0.325316514,0.287976714,0.372309108,1
0.896242933,0.743071527,0.698740313,0
0.77182277,0.646618918,0.876319649,1
0.877326055,0.613759591,0.503893178,0
0.385039484,0.615439674,0.834530512,1
0.470937041,0.734820885,0.814366425,0
0.420021175,0.973360784,0.687615299,0
0.668214026,0.024661232,0.49948718,0
0.129260305,0.681578678,0.403966144,0
0.800053089,0.196477979,0.093496447,0
0.092356105,0.6158544,0.593826495,0
0.484620522,0.596615409,0.435161657,1
0.119898971,0.616677284,0.574574702,0
0.416029053,0.486558154,0.872793506,0
0.055544498,0.35986866,0.098972921,1
0.296529723,0.517297704,0.32363941,0
0.348317818,0.522785337,0.882227179,0
0.936384393,0.432162215,0.15113034,0
