27,28,18,0.2194,0.1178,21,25,0,3,27,1
29,29,14,0.3685,0.1846,30,29,0,23,28,0
28,29,26,0.126,0.0651,5,0,30,28,0,0
12,2,4,0.5054,0.2959,25,20,7,27,23,0
3,2,3,0.6134,0.384,7,7,16,23,5,1
11,22,19,0.2957,0.1636,17,6,4,20,0,1
13,7,18,0.3822,0.2095,7,3,8,22,10,0
1,8,8,0.4125,0.2284,18,14,15,24,12,0
0,7,6,0.7287,0.3995,16,13,16,26,6,0
5,0,2,0.7479,0.446,22,15,18,0,1,1
10,2,9,0.5449,0.2953,16,19,17,28,3,0
12,3,11,0.5228,0.3008,7,6,7,29,2,0
19,24,19,0.2426,0.1394,17,4,27,7,26,1
19,21,25,0.2058,0.1073,21,3,5,21,1,0
2,10,12,0.5623,0.293,10,16,12,25,14,1
11,2,13,0.5991,0.4305,12,15,19,30,1,0
15,22,14,0.3375,0.1743,28,6,14,28,3,0
4,11,10,0.5442,0.3445,22,16,11,15,23,1
12,17,18,0.3409,0.1753,11,15,13,25,19,0
19,8,12,0.4523,0.3125,6,2,18,7,14,1
16,11,9,0.4223,0.2154,28,11,21,0,10,1
6,3,8,0.6698,0.4936,6,12,10,27,7,0
4,9,3,0.445,0.2276,9,8,10,26,14,1
24,9,14,0.3658,0.2256,26,29,9,8,19,1
13,6,8,0.3736,0.2077,20,19,18,12,16,1
18,23,19,0.1922,0.1005,28,22,5,1,14,1
25,24,17,0.3224,0.165,3,3,20,4,26,1
9,10,10,0.4451,0.2267,12,5,16,30,1,1
28,27,30,0.0862,0.0447,3,0,1,29,3,0
21,21,26,0.2002,0.1156,10,23,11,5,22,1
10,16,18,0.3397,0.1705,10,19,22,21,4,1
1,5,2,0.6257,0.3449,15,9,18,21,10,1
16,23,20,0.2193,0.1247,6,7,15,23,27,0
18,17,22,0.2906,0.1802,24,23,26,5,15,1
29,30,26,0.1176,0.0722,30,26,29,30,23,0
20,25,21,0.1729,0.089,3,24,8,23,15,1
13,19,7,0.3711,0.1921,20,7,5,17,6,1
24,23,25,0.3522,0.1946,26,7,2,1,30,1
29,30,30,0.047,0.0438,11,0,30,28,22,0
11,12,4,0.4876,0.2641,24,20,7,16,4,1
13,23,15,0.273,0.1671,12,22,26,20,3,1
21,22,17,0.4152,0.223,6,17,29,5,29,1
25,27,27,0.1213,0.0638,26,28,29,7,17,1
26,28,30,0.1465,0.0742,2,23,0,10,30,1
19,19,16,0.2435,0.1339,23,23,24,14,5,1
5,9,4,0.5204,0.2774,20,14,13,7,21,1
29,30,26,0.1611,0.0839,30,1,30,24,2,0
2,3,5,0.6301,0.3598,13,11,18,9,22,1
10,17,14,0.3005,0.1541,10,5,21,11,17,1
5,5,2,0.55,0.275,16,5,20,18,15,1
23,24,26,0.1657,0.0867,28,26,24,1,25,1
11,11,8,0.3687,0.2104,27,6,19,0,20,1
9,7,8,0.454,0.2684,16,19,7,7,9,1
5,18,16,0.3677,0.1865,9,14,24,30,13,1
15,18,19,0.2492,0.147,26,6,20,4,16,1
21,21,19,0.1948,0.0987,29,26,6,10,24,1
21,15,21,0.3689,0.1805,26,23,15,10,23,0
20,22,25,0.1889,0.1067,27,26,4,5,18,1
9,16,18,0.3782,0.2357,12,9,3,17,4,1
2,5,1,0.5306,0.2891,13,10,13,18,22,1
25,26,28,0.2297,0.1222,4,1,10,0,30,1
1,5,8,0.5833,0.3317,12,11,18,26,19,0
23,24,22,0.275,0.1649,23,26,29,12,24,1
25,29,29,0.1561,0.0804,2,3,29,7,30,0
19,11,11,0.3477,0.2098,27,23,10,4,5,1
2,1,1,0.7796,0.5463,13,10,16,15,10,1
8,13,13,0.3678,0.1912,11,12,22,11,6,1
1,7,3,0.6082,0.3686,14,10,11,11,6,1
20,15,13,0.3414,0.1729,28,23,5,3,23,1
10,5,15,0.4624,0.2735,10,8,15,20,2,0
30,29,26,0.2843,0.1548,0,0,30,22,27,0
29,29,27,0.2306,0.1315,0,30,1,27,28,0
24,18,13,0.2876,0.1471,11,23,4,9,9,1
27,11,17,0.3819,0.1956,29,30,21,16,26,1
18,23,22,0.232,0.1256,21,4,25,1,12,1
20,18,15,0.3081,0.1644,16,25,3,23,1,0
5,13,4,0.5161,0.2903,5,16,7,21,0,1
3,7,6,0.5893,0.3297,12,11,8,23,21,1
22,12,14,0.3882,0.2114,5,2,21,14,13,1
0,6,0,0.7509,0.4349,19,9,8,18,17,1
15,16,9,0.3885,0.2288,24,19,5,0,6,1
3,9,10,0.5476,0.3194,9,6,11,13,16,1
15,18,20,0.2665,0.1338,25,11,12,15,4,1
22,23,26,0.2029,0.1187,27,26,2,3,20,1
23,28,21,0.279,0.1715,3,27,1,10,25,0
25,29,26,0.2725,0.165,6,1,0,12,30,0
0,0,10,0.6106,0.3861,12,11,11,30,12,0
10,11,8,0.3455,0.1854,27,6,12,30,5,1
28,29,27,0.1849,0.0912,1,1,29,12,30,0
13,17,10,0.4244,0.2427,14,6,16,15,6,0
25,28,30,0.093,0.0474,27,29,28,0,12,1
6,12,9,0.4869,0.2872,24,11,10,4,11,1
17,11,2,0.6925,0.3629,28,17,5,23,30,1
2,1,0,0.7636,0.4764,13,11,14,25,3,1
18,21,22,0.1551,0.0844,17,20,24,7,18,1
21,24,28,0.1926,0.1083,26,27,10,12,12,1
1,3,1,0.8119,0.4627,19,11,6,28,19,1
13,12,17,0.3253,0.179,11,8,9,16,9,1
7,12,5,0.4024,0.2297,18,13,6,12,17,1
30,30,30,0.1024,0.0515,0,0,0,27,30,0
18,20,23,0.212,0.1181,16,3,5,5,15,1
4,8,4,0.5164,0.2867,6,7,8,6,4,1
2,9,11,0.5927,0.377,17,15,18,22,5,0
17,23,24,0.2432,0.1452,16,3,21,4,14,1
12,18,18,0.4009,0.2583,15,14,3,8,23,1
10,1,1,0.589,0.3589,20,17,12,24,5,1
25,29,27,0.1716,0.0946,12,1,30,18,16,0
11,1,3,0.6238,0.3886,24,20,11,10,20,1
25,27,28,0.258,0.1682,14,26,29,5,29,1
12,23,18,0.3389,0.1976,13,20,11,22,10,1
6,12,11,0.5342,0.3354,16,19,24,24,15,0
19,20,24,0.2211,0.1294,25,23,25,10,15,1
18,17,16,0.2799,0.1408,9,3,7,15,13,1
30,29,23,0.1776,0.1205,0,30,29,12,29,0
3,15,10,0.4407,0.2385,23,13,24,0,1,1
14,17,15,0.2901,0.1505,11,4,24,8,17,1
17,21,22,0.2253,0.1206,12,7,21,14,20,1
13,17,19,0.3016,0.1564,16,19,9,5,12,1
21,20,27,0.1827,0.0972,24,22,5,0,21,1
29,29,28,0.1067,0.0628,0,0,0,30,21,0
28,29,25,0.0485,0.0445,30,30,0,22,7,0
9,8,10,0.4766,0.2617,12,5,19,25,5,0
9,3,5,0.4371,0.2263,19,6,12,25,23,0
14,18,10,0.3666,0.1984,25,6,25,2,4,1
13,12,7,0.3901,0.2099,7,5,25,7,16,1
6,2,3,0.6425,0.3446,24,9,8,12,9,1
10,17,14,0.3156,0.1752,8,14,23,18,19,1
27,22,26,0.1734,0.0896,3,29,4,1,27,1
14,17,12,0.3238,0.1757,6,14,6,18,12,1
7,20,12,0.3728,0.2198,10,7,15,8,11,1
28,25,20,0.2335,0.1528,2,1,26,22,2,0
25,23,26,0.2276,0.1391,8,28,25,6,29,1
5,0,0,0.7126,0.417,22,14,18,18,7,1
12,12,8,0.4948,0.2512,21,12,19,29,1,0
28,26,29,0.1456,0.078,29,30,8,3,16,1
14,5,4,0.5194,0.3531,8,3,9,3,7,1
11,7,5,0.3583,0.1812,10,5,22,23,3,1
27,30,29,0.0831,0.0422,2,29,30,8,24,0
21,19,26,0.1848,0.0987,28,25,7,0,19,1
30,27,21,0.2096,0.1048,0,29,29,7,26,1
20,21,19,0.1805,0.0969,27,20,7,12,8,1
2,1,1,0.7591,0.4653,14,9,16,25,4,1
26,24,24,0.2031,0.1053,15,25,3,1,29,1
7,11,13,0.4184,0.2529,16,13,23,17,20,0
6,9,12,0.4833,0.2536,20,14,10,12,7,1
9,11,5,0.4549,0.2643,15,19,21,23,22,1
12,11,16,0.3938,0.24,10,16,18,10,5,1
10,10,5,0.4315,0.2552,8,15,12,22,8,1
16,19,19,0.2405,0.1458,27,5,16,2,22,1
20,18,13,0.2326,0.1194,28,2,3,21,10,1
10,5,3,0.453,0.2289,22,5,17,20,10,1
22,25,27,0.1725,0.0863,29,27,19,9,18,1
21,8,14,0.4335,0.2823,28,24,10,18,12,0
10,4,8,0.4768,0.2833,7,16,23,9,15,1
19,11,18,0.2779,0.1615,18,4,9,7,13,1
4,11,3,0.7324,0.3865,10,12,21,29,0,0
2,9,9,0.4827,0.3261,12,12,5,23,20,0
2,2,4,0.6743,0.4839,11,14,9,23,7,1
20,23,28,0.1952,0.105,29,25,25,3,15,1
8,13,10,0.4603,0.2921,25,14,7,17,23,1
19,16,14,0.2677,0.1407,3,12,19,6,19,1
18,22,17,0.2749,0.1412,27,19,3,8,23,1
24,27,29,0.1655,0.0907,2,24,1,6,24,1
13,16,17,0.3525,0.1901,14,22,24,13,9,1
2,4,5,0.6523,0.3613,22,13,17,17,7,1
15,12,20,0.3346,0.182,27,17,18,9,10,1
25,27,27,0.2226,0.1186,20,2,1,0,30,1
1,0,3,0.7015,0.3971,21,13,17,21,15,0
30,29,24,0.2491,0.1345,0,0,30,17,28,0
11,21,22,0.2994,0.1706,12,16,24,14,8,1
23,22,20,0.4909,0.2996,3,1,27,1,29,1
3,1,1,0.7387,0.4146,14,9,17,15,24,1
26,26,30,0.1402,0.0712,28,29,9,2,28,1
29,30,30,0.038,0.0191,1,0,30,28,26,0
0,6,1,0.7475,0.4343,19,9,22,27,4,0
24,28,22,0.1484,0.0829,24,22,30,26,17,0
17,10,12,0.5452,0.3345,26,24,13,8,7,0
12,2,8,0.4881,0.29,17,19,21,29,15,0
16,8,16,0.4,0.2296,27,20,21,15,18,0
24,29,27,0.1392,0.0749,30,1,1,26,20,0
26,26,28,0.167,0.0923,28,29,2,4,27,1
27,28,30,0.1061,0.0554,30,28,24,0,29,1
11,3,4,0.4814,0.2429,27,7,15,19,0,1
22,14,23,0.2252,0.1336,28,27,19,2,23,1
8,13,4,0.4943,0.2834,19,7,4,16,12,1
29,27,26,0.1747,0.0924,30,30,23,0,23,1
20,8,15,0.3004,0.1566,1,24,17,0,22,1
28,30,29,0.2196,0.1106,3,0,29,9,30,0
13,24,27,0.2376,0.1227,26,19,2,13,4,1
20,2,22,0.3045,0.165,29,20,9,8,12,0
20,25,28,0.1608,0.081,25,23,3,14,4,1
1,6,5,0.584,0.355,13,10,18,23,4,0
26,25,28,0.2488,0.1361,8,2,1,1,30,1
3,6,5,0.7413,0.4537,9,7,24,26,23,0
28,30,30,0.0512,0.0436,1,1,30,27,28,0
10,12,14,0.334,0.1679,6,7,18,18,16,1
7,6,6,0.5541,0.2844,19,18,15,26,17,1
4,1,0,0.707,0.3674,14,9,17,18,2,1
23,22,20,0.2871,0.1864,6,6,1,12,29,1
24,11,13,0.2723,0.1383,30,28,7,12,24,1
9,0,0,0.7274,0.3779,6,6,16,27,16,0
8,23,20,0.2697,0.1515,22,15,28,23,13,0
14,12,14,0.3174,0.1685,6,17,14,10,8,1
25,27,29,0.1253,0.07,28,27,2,9,25,1
24,25,28,0.1481,0.0866,27,28,5,3,12,1
6,5,6,0.5091,0.2564,23,17,9,11,17,1
12,6,8,0.6444,0.4752,24,21,12,23,10,0
26,30,27,0.1684,0.1072,8,28,29,24,30,0
30,29,27,0.184,0.0971,1,0,30,18,30,0
28,16,9,0.3563,0.1871,1,30,6,5,29,1
28,26,24,0.4688,0.2933,1,1,27,25,26,0
27,22,17,0.3162,0.2018,30,27,2,26,9,0
1,5,3,0.6961,0.4926,12,10,21,19,21,0
27,25,26,0.1692,0.097,5,29,28,4,29,1
11,12,14,0.3479,0.1797,26,18,16,15,2,1
10,19,16,0.3018,0.1594,21,9,8,2,3,1
7,2,9,0.5639,0.3334,5,5,9,26,10,0
11,8,8,0.5032,0.2804,25,20,14,20,23,0
16,17,4,0.4967,0.3082,26,22,27,12,23,1
28,22,23,0.2015,0.1025,1,29,2,6,23,1
29,29,30,0.075,0.038,0,28,3,23,29,0
28,25,26,0.1521,0.0873,30,30,4,14,21,1
14,11,13,0.4666,0.2717,20,20,9,20,1,0
22,10,23,0.2307,0.1183,29,21,24,17,1,0
26,25,28,0.1989,0.1023,12,27,28,3,29,1
24,25,17,0.2803,0.1485,28,28,9,13,26,0
6,9,2,0.5866,0.3436,19,14,21,2,10,1
17,21,18,0.3042,0.1621,25,20,28,16,7,1
22,27,18,0.388,0.1853,5,1,2,18,29,0
5,4,1,0.6145,0.4006,21,18,6,14,9,1
7,0,2,0.7378,0.3775,12,14,15,16,22,1
13,11,16,0.3163,0.1754,25,22,12,26,25,0
18,0,14,0.4108,0.25,25,23,24,0,13,0
14,12,10,0.3249,0.1851,24,6,19,16,14,1
9,15,12,0.405,0.2188,14,10,11,21,2,0
21,28,28,0.1267,0.0666,22,26,0,10,24,1
15,15,19,0.296,0.157,21,22,18,12,17,1
19,22,20,0.2945,0.1553,15,5,24,11,25,1
12,0,11,0.6121,0.4147,18,20,14,21,6,0
21,23,17,0.3916,0.228,28,22,6,3,2,0
25,21,24,0.2502,0.1287,23,25,26,0,30,1
16,15,21,0.3442,0.1946,27,23,22,9,12,1
0,7,0,0.7022,0.3778,20,8,21,21,20,1
14,15,7,0.3797,0.1948,20,19,25,1,14,1
27,30,25,0.2217,0.1126,4,0,30,27,22,0
7,12,6,0.4182,0.2273,8,6,5,12,11,1
20,8,6,0.4436,0.2425,27,21,15,4,20,1
2,4,1,0.5541,0.3074,13,10,17,28,21,1
22,24,28,0.2096,0.1254,28,27,24,9,14,1
12,12,7,0.4762,0.2416,5,5,13,1,1,1
